block	start	end	size	events	unique_start_ips	unique_sources	top_sources	top_targets	top_deltas	byte_statuses
539	0x370508	0x370624	0x11c	1900	76	36	340:150,297:125,184:125,28:125,347:100,66:75,337:75,258:75	340:150,297:125,184:125,28:125,347:100,337:75,258:75,174:75	+0x4:1100,+0x3:525,+0x5:125,+0x2:100,+0x6:50	exact:1900
540	0x370632	0x370743	0x111	1800	72	32	287:175,157:100,64:100,185:100,18:100,196:75,43:75,258:75	287:175,157:100,64:100,185:100,18:100,196:75,43:75,258:75	+0x4:1275,+0x3:425,+0x5:50,+0x2:25,+0x6:25	exact:1800
541	0x370756	0x370768	0x12	125	5	5	196:25,28:25,64:25,269:25,198:25	28:25,64:25,269:25,198:25,302:25	+0x4:50,+0x3:25,+0x5:25,+0x2:25	exact:125
542	0x370770	0x3707a0	0x30	163	13	12	114:27,171:26,168:26,215:26,332:26,245:26,354:1,199:1	114:27,168:26,215:26,332:26,245:26,316:26,199:1,140:1	+0x4:80,+0x2:28,+0x3:27,+0x5:27,+0x6:1	exact:163
543	0x3707b1	0x3708e4	0x133	2050	82	40	199:125,347:100,64:100,258:100,297:100,18:75,340:75,83:75	199:125,347:100,64:100,258:100,297:100,18:75,340:75,83:75	+0x4:1175,+0x3:550,+0x5:125,+0x2:125,+0x6:75	exact:2050
544	0x3708f2	0x370a81	0x18f	2600	104	52	337:150,28:125,315:125,114:125,199:100,18:100,43:100,172:75	337:150,28:125,315:125,114:125,199:100,18:100,43:100,172:75	+0x4:1575,+0x3:550,+0x5:225,+0x2:150,+0x6:100	exact:2600
545	0x370a91	0x370cb0	0x21f	3600	144	59	258:275,18:150,307:125,337:125,347:100,144:100,185:100,268:100	258:275,18:150,307:125,337:125,144:100,185:100,268:100,49:100	+0x4:1900,+0x3:775,+0x5:400,+0x2:375,+0x6:150	exact:3600
546	0x370cbe	0x370f0a	0x24c	3900	156	55	337:200,66:175,307:175,64:175,347:175,28:150,174:150,43:125	337:200,66:175,307:175,64:175,347:175,28:150,174:150,43:125	+0x4:2450,+0x3:975,+0x2:175,+0x5:175,+0x6:125	exact:3900
547	0x370f18	0x371477	0x55f	11200	353	84	198:400,66:375,28:350,340:350,168:325,185:325,140:325,199:300	198:400,66:375,28:350,340:350,168:325,185:325,140:325,199:300	+0x4:4775,+0x5:2025,+0x3:1925,+0x2:1525,+0x6:950	exact:11200
548	0x371488	0x37158e	0x106	8500	68	48	183:375,297:375,257:375,43:375,340:375,157:250,239:250,337:250	297:375,257:375,43:375,340:375,157:250,239:250,337:250,352:250	+0x4:3500,+0x5:1750,+0x3:1500,+0x2:1250,+0x6:500	exact:8500
549	0x3716c7	0x371714	0x4d	2500	20	18	140:250,108:250,354:125,268:125,347:125,154:125,91:125,199:125	140:250,108:250,268:125,347:125,154:125,91:125,199:125,301:125	+0x4:875,+0x2:500,+0x5:500,+0x3:375,+0x6:250	exact:2500
550	0x37171c	0x37174c	0x30	325	13	12	196:50,354:25,253:25,347:25,307:25,301:25,352:25,165:25	196:50,253:25,347:25,307:25,301:25,352:25,165:25,18:25	+0x4:125,+0x2:75,+0x3:50,+0x5:50,+0x6:25	exact:325
551	0x3717c4	0x3718ff	0x13b	2125	85	41	64:125,18:125,66:100,189:100,114:100,185:100,158:100,347:75	64:125,18:125,66:100,189:100,114:100,185:100,158:100,347:75	+0x4:1200,+0x3:550,+0x2:175,+0x5:125,+0x6:75	exact:2125
552	0x37190d	0x371a20	0x113	1800	72	31	64:125,215:100,18:100,203:100,305:100,337:100,114:75,268:75	64:125,215:100,18:100,203:100,305:100,337:100,114:75,268:75	+0x4:1250,+0x3:425,+0x6:50,+0x5:50,+0x2:25	exact:1800
553	0x371a30	0x371a43	0x13	125	5	5	268:25,121:25,64:25,301:25,144:25	121:25,64:25,301:25,144:25,308:25	+0x4:75,+0x5:25,+0x2:25	exact:125
554	0x371a63	0x371b85	0x122	78	78	39	258:5,340:5,307:5,158:5,28:4,347:4,199:3,173:3	258:5,340:5,307:5,158:5,28:4,347:4,199:3,173:3	+0x4:45,+0x3:21,+0x2:5,+0x5:5,+0x6:2	exact:78
555	0x371b93	0x371e16	0x283	171	171	58	258:9,114:9,307:8,28:7,66:7,337:6,199:6,18:5	258:9,114:9,307:8,28:7,66:7,337:6,199:6,18:5	+0x4:103,+0x3:42,+0x5:11,+0x2:10,+0x6:5	exact:171
556	0x371e24	0x371fd7	0x1b3	116	116	38	340:10,189:6,28:5,66:5,307:5,114:5,199:5,176:5	340:10,189:6,28:5,66:5,307:5,114:5,199:5,176:5	+0x4:80,+0x3:32,+0x6:2,+0x2:1,+0x5:1	exact:116
